Time,Battery Temperature,Core Temperature,Charge,Remaining Time,Brightness,Free Memory,Total Memory,Chrome Memory
1506918001.0,40.39,65.31,78.0,84.0,79.9805,17.0,11381.726562,340718920.0
1506918060.0,39.89,68.0,77.0,78.0,79.9805,120.0,11260.835938,340665480.0
1506918120.0,41.0,64.63,76.0,73.0,79.9805,248.0,11585.636719,345108036.0
1506918180.0,39.8,62.5,75.0,75.0,79.9805,344.0,11390.90625,345556388.0
1506918240.0,39.69,63.06,74.0,75.0,79.9805,222.0,11932.566406,350908436.0
1506918300.0,39.8,61.38,73.0,79.0,79.9805,97.0,11811.960938,345813692.0
1506918360.0,39.59,60.13,72.0,83.0,79.2969,64.0,11839.5,345237684.0
1506918420.0,39.5,59.5,72.0,84.0,79.2969,70.0,11829.167969,345778724.0
1506918480.0,39.5,63.38,71.0,78.0,79.2969,182.0,11419.09375,345723972.0
1506920940.0,36.39,59.0,69.0,78.0,81.1523,303.0,11316.183594,345718816.0
1506921000.0,36.5,61.31,68.0,78.0,81.1523,182.0,11330.792969,345691620.0
1506921060.0,38.39,65.0,67.0,76.0,81.1523,48.0,11007.648438,351592080.0
1506921120.0,38.59,63.94,66.0,72.0,81.1523,270.0,10962.527344,351245772.0
1506921180.0,40.19,65.44,66.0,73.0,81.1523,78.0,11169.285156,351380920.0
1506921240.0,39.5,63.94,65.0,70.0,81.1523,490.0,11037.542969,351273720.0
1506921300.0,39.89,65.94,64.0,72.0,78.2227,182.0,11165.574219,351076092.0
1506921360.0,41.0,65.13,63.0,67.0,81.7383,143.0,11541.082031,362359676.0
1506921420.0,39.89,61.81,62.0,64.0,81.7383,63.0,11452.464844,362132492.0
1506921480.0,41.09,62.0,61.0,62.0,81.7383,365.0,11364.546875,356606208.0
1506921541.0,41.09,59.63,60.0,66.0,81.7383,357.0,11379.101562,356636736.0
1506921600.0,41.09,61.0,60.0,70.0,81.7383,348.0,11387.984375,356619980.0
1506921660.0,41.19,59.75,58.0,67.0,81.7383,336.0,11401.308594,356617760.0
1506921720.0,41.3,61.19,58.0,70.0,81.7383,329.0,11409.089844,356606244.0
1506921780.0,40.5,60.81,57.0,67.0,81.7383,344.0,11405.082031,356719864.0
1506921840.0,41.39,61.38,56.0,66.0,81.7383,117.0,11531.96875,357344472.0
1506921900.0,40.69,67.19,56.0,64.0,81.7383,39.0,10822.484375,356635084.0
1506921960.0,40.5,61.81,54.0,60.0,81.7383,484.0,10688.9375,356659576.0
1506922020.0,41.3,60.19,52.0,33.0,81.7383,108.0,10897.148438,356612592.0
1506922080.0,41.19,59.63,52.0,60.0,81.7383,26.0,11029.292969,356688468.0
1506922140.0,41.39,65.06,52.0,60.0,81.7383,91.0,10919.566406,362334244.0
1506922200.0,41.3,61.63,50.0,32.0,81.7383,355.0,10566.6875,367450424.0
1506922260.0,41.39,60.94,50.0,31.0,89.1602,179.0,10905.464844,373684972.0
1506922321.0,41.09,58.63,49.0,30.0,89.1602,79.0,10896.269531,379454000.0
1506922380.0,39.69,59.5,48.0,33.0,89.1602,466.0,10401.699219,373958444.0
1506931380.0,33.19,59.5,66.0,68.0,70.1172,414.0,10413.253906,362643704.0
1506931440.0,33.8,63.0,65.0,65.0,70.1172,34.0,10660.753906,362055744.0
1506931500.0,35.39,61.63,64.0,66.0,70.1172,88.0,10858.992188,367454636.0
1506931560.0,37.19,66.13,63.0,68.0,69.3359,772.0,10316.40625,362259504.0
1506931620.0,38.3,66.5,62.0,64.0,69.3359,789.0,10113.839844,340688476.0
1506931680.0,37.59,67.25,61.0,61.0,69.3359,757.0,9940.660156,308664196.0
1506931740.0,39.09,69.31,60.0,65.0,69.3359,995.0,9854.164062,301667456.0
1506931800.0,38.59,69.31,58.0,61.0,69.3359,993.0,9861.867188,302171748.0
1506931860.0,38.8,67.88,58.0,34.0,69.3359,1166.0,9735.09375,296703220.0
1506931920.0,38.89,67.38,57.0,32.0,69.3359,1203.0,9702.710938,296115712.0
1506931980.0,38.89,67.0,56.0,34.0,69.3359,1109.0,9683.839844,296266432.0
1506932040.0,39.09,56.19,55.0,34.0,68.0664,1437.0,9648.800781,275324976.0
1506932100.0,37.5,55.38,55.0,61.0,68.0664,1181.0,10194.910156,285591580.0
1506932160.0,38.19,50.75,54.0,65.0,68.0664,1104.0,10143.210938,286218596.0
1506932221.0,37.19,46.44,54.0,69.0,68.0664,884.0,10360.214844,291176124.0
1506932280.0,34.89,42.25,54.0,73.0,68.0664,958.0,10417.285156,291494808.0
1506932340.0,33.89,38.69,52.0,78.0,68.0664,886.0,10445.492188,290992820.0
1506932400.0,34.09,37.38,52.0,83.0,68.0664,874.0,10480.390625,291565184.0
1506932460.0,33.39,38.31,52.0,88.0,69.043,532.0,10656.21875,296716576.0
1506932520.0,33.0,37.81,52.0,94.0,68.5547,630.0,10697.074219,297206772.0
1506932580.0,33.09,42.38,52.0,124.0,68.5547,1217.0,9670.25,263831400.0
1506932640.0,33.39,40.63,51.0,94.0,69.8242,800.0,9928.488281,264823068.0
1506932700.0,32.5,43.06,51.0,89.0,67.6758,494.0,10169.027344,264740964.0
1506932760.0,32.5,41.75,51.0,91.0,66.2109,362.0,10146.757812,265476924.0
1506932820.0,32.8,45.88,50.0,91.0,66.2109,278.0,10356.035156,266482524.0
1506932880.0,33.59,51.69,49.0,85.0,70.6055,637.0,10074.460938,259649256.0
1506936780.0,28.09,28.81,48.0,206.0,51.8555,1160.0,9621.355469,258844596.0
1506936840.0,29.09,32.88,48.0,208.0,53.6133,970.0,9960.441406,264324960.0
1506936900.0,30.3,35.88,47.0,202.0,53.6133,894.0,10128.238281,269514588.0
1506936960.0,29.8,35.31,47.0,198.0,53.6133,925.0,10054.824219,269450780.0
1506937020.0,31.39,35.63,47.0,192.0,53.0273,847.0,10111.585938,269435884.0
1506937080.0,30.69,33.81,47.0,198.0,49.0234,819.0,10027.078125,269479620.0
1506937140.0,32.09,37.06,46.0,192.0,49.0234,522.0,10237.648438,275020240.0
1506937200.0,31.5,37.94,46.0,186.0,49.0234,497.0,10389.90625,280299404.0
1506937261.0,31.8,35.81,46.0,192.0,49.0234,453.0,10283.019531,275128560.0
1506937320.0,31.89,36.31,46.0,198.0,49.0234,480.0,10275.988281,275103788.0
1506937380.0,33.3,38.0,45.0,192.0,49.0234,415.0,10420.683594,279958580.0
1506937440.0,33.39,35.63,46.0,198.0,77.2461,500.0,10420.773438,280339256.0
1506937500.0,32.59,40.44,45.0,192.0,83.8867,243.0,10743.851562,290538224.0
1506937560.0,32.89,39.31,44.0,186.0,83.8867,423.0,10665.148438,285253332.0
1506937620.0,34.0,38.19,44.0,183.0,83.8867,330.0,10645.367188,285855036.0
1506937680.0,34.0,35.94,44.0,189.0,79.5898,381.0,10704.539062,285190880.0
1506937740.0,34.09,41.38,43.0,183.0,82.7148,605.0,10348.726562,280425752.0
1506937801.0,34.3,39.44,44.0,155.0,80.6641,729.0,10258.175781,274601616.0
1506937860.0,34.3,37.81,43.0,149.0,80.6641,574.0,10282.804688,275254608.0
1506937920.0,33.59,42.63,42.0,143.0,80.6641,198.0,10796.265625,274731856.0
1506937980.0,35.3,43.5,42.0,137.0,80.6641,287.0,10767.554688,275282924.0
1506938040.0,34.8,44.69,41.0,131.0,54.4922,274.0,10771.734375,275279124.0
1506938101.0,36.09,44.56,41.0,125.0,79.9805,268.0,10779.34375,274740052.0
1506938160.0,34.89,42.25,41.0,131.0,77.4414,286.0,10775.085938,274694224.0
1506938220.0,34.69,42.31,41.0,125.0,80.4688,255.0,10771.011719,275278244.0
1506938280.0,34.59,41.5,40.0,95.0,79.5898,77.0,10754.203125,274906864.0
1506938340.0,34.59,40.5,40.0,91.0,77.9297,210.0,10780.238281,275242808.0
1506938401.0,34.5,41.75,39.0,85.0,77.1484,128.0,10786.585938,274873432.0
1506938460.0,35.39,38.88,39.0,91.0,81.9336,265.0,10800.195312,275227912.0
1506938520.0,35.0,37.94,39.0,121.0,81.9336,42.0,10859.03125,275311200.0
1506938580.0,35.0,39.56,39.0,91.0,81.9336,155.0,10812.769531,275508384.0
1506938640.0,35.09,40.81,38.0,85.0,81.0547,544.0,10649.558594,269664456.0
1506938700.0,35.19,43.06,38.0,79.0,81.0547,177.0,10640.453125,264621616.0
1506938760.0,34.69,44.75,37.0,73.0,74.707,932.0,10052.769531,253319948.0
1506938820.0,34.59,42.44,37.0,78.0,71.582,717.0,10040.292969,253851516.0
1506938880.0,35.3,40.56,37.0,84.0,63.0859,514.0,10050.003906,253520116.0
1506938941.0,36.0,55.31,35.0,78.0,63.0859,101.0,10382.34375,253921920.0
1506939000.0,36.3,43.5,36.0,83.0,78.125,179.0,10346.175781,253799464.0
1506939060.0,34.8,40.88,36.0,88.0,63.3789,22.0,10386.566406,253905988.0
1506939120.0,34.5,41.81,35.0,82.0,63.3789,280.0,10407.484375,253833596.0
1506939180.0,34.59,43.19,34.0,77.0,70.8984,523.0,10228.085938,253170728.0
1506939240.0,36.0,45.31,34.0,78.0,61.1328,20.0,10306.261719,253277824.0
1506939300.0,36.0,42.56,34.0,84.0,61.1328,148.0,10323.671875,253868900.0
1506939360.0,36.0,42.44,34.0,90.0,61.4258,80.0,10340.429688,253856808.0
1506939420.0,34.8,42.0,33.0,90.0,61.4258,143.0,10334.238281,253913844.0
1506939480.0,34.89,45.31,33.0,84.0,61.4258,79.0,10391.070312,253557424.0
1506939541.0,36.3,43.5,32.0,78.0,61.4258,204.0,10400.007812,253934268.0
1506939600.0,36.3,43.94,32.0,72.0,61.4258,426.0,10446.222656,253145320.0
1506939661.0,35.5,46.25,31.0,68.0,58.2031,19.0,10596.546875,259537440.0
1506939720.0,35.5,43.19,31.0,72.0,71.1914,484.0,10313.722656,258382812.0
1506939780.0,34.8,38.63,31.0,77.0,65.4297,526.0,10309.261719,258359760.0
1506939841.0,35.09,37.38,31.0,82.0,65.4297,537.0,10304.082031,257758572.0
1506939900.0,35.0,42.38,30.0,76.0,70.6055,278.0,10402.542969,258963220.0
1506939960.0,35.19,39.63,30.0,81.0,75.9766,303.0,10570.652344,263697032.0
1506940020.0,35.0,38.25,30.0,87.0,75.9766,249.0,10580.558594,264203352.0
1506940080.0,33.59,35.88,30.0,93.0,75.6836,251.0,10586.089844,263610924.0
1506940140.0,34.39,35.63,30.0,122.0,72.7539,197.0,10582.769531,264266048.0
1506940200.0,34.39,39.31,29.0,93.0,72.7539,250.0,10495.796875,263828244.0
1506940260.0,33.69,37.94,29.0,122.0,67.3828,145.0,10531.96875,264438016.0
1506940320.0,35.0,42.0,28.0,93.0,67.3828,75.0,10782.671875,269454732.0
1506940380.0,35.39,41.5,28.0,87.0,49.5117,162.0,10742.773438,269841660.0
1506940440.0,34.5,42.06,28.0,81.0,49.5117,55.0,10720.777344,269464124.0
1506940500.0,34.69,42.81,27.0,75.0,49.5117,62.0,10635.148438,270170952.0
1506940560.0,34.8,42.56,27.0,72.0,49.5117,98.0,10636.867188,269543180.0
1506940620.0,34.8,42.69,27.0,77.0,42.0898,213.0,10809.832031,269895392.0
1506940680.0,34.8,43.19,26.0,73.0,45.1172,339.0,10783.664062,269176040.0
1506940740.0,34.69,42.06,26.0,78.0,45.4102,279.0,10729.871094,270055292.0
1506941040.0,34.39,38.75,25.0,74.0,65.918,334.0,10292.890625,263809248.0
1506941100.0,33.69,39.81,25.0,76.0,65.918,196.0,10308.828125,264460876.0
1506941160.0,35.09,41.5,24.0,71.0,65.918,195.0,10120.410156,264651872.0
1506941220.0,35.39,41.63,24.0,67.0,65.918,151.0,10143.316406,264603312.0
1506941280.0,34.69,43.0,24.0,66.0,65.918,39.0,10148.335938,264167240.0
1506941340.0,34.8,41.94,23.0,64.0,65.918,33.0,10163.167969,264695516.0
1506941401.0,36.0,43.25,23.0,61.0,65.918,321.0,10165.832031,263879864.0
1506941460.0,36.09,42.94,23.0,64.0,65.918,77.0,10217.375,264472576.0
1506941520.0,36.3,43.5,22.0,61.0,64.2578,264.0,10236.304688,264473188.0
1506941580.0,36.19,42.69,22.0,33.0,63.6719,204.0,10216.410156,264447612.0
1506941640.0,36.19,43.56,21.0,31.0,58.4961,75.0,10251.894531,264021372.0
1506941700.0,36.19,42.69,21.0,34.0,58.4961,175.0,10217.679688,264424936.0
1506941760.0,36.19,42.44,21.0,61.0,66.1133,228.0,10217.886719,263815696.0
1506941820.0,36.09,40.56,21.0,65.0,66.1133,157.0,10224.242188,264421440.0
1506941880.0,34.89,39.94,21.0,69.0,65.4297,175.0,10229.347656,264395096.0
1506941940.0,34.69,39.38,20.0,73.0,65.4297,201.0,10217.15625,264340452.0
1506942000.0,35.19,38.31,20.0,78.0,65.4297,191.0,10222.535156,263877852.0
1506942061.0,35.09,38.88,20.0,83.0,65.4297,255.0,10152.097656,264414476.0
1506942121.0,35.19,39.81,20.0,78.0,65.4297,324.0,10137.46875,264379336.0
1506942180.0,34.5,41.13,19.0,72.0,65.4297,274.0,10138.269531,264381312.0
1506942240.0,34.59,39.88,19.0,67.0,65.4297,266.0,10145.753906,263898652.0
1506942300.0,34.59,41.19,19.0,63.0,65.4297,146.0,10134.429688,264542720.0
1506942360.0,36.0,42.5,18.0,60.0,65.4297,310.0,10224.242188,264065868.0
1506942420.0,36.19,43.31,18.0,32.0,65.4297,225.0,10234.230469,264637272.0
1506942481.0,36.3,43.06,17.0,29.0,64.6484,133.0,10433.375,264085404.0
1506942541.0,34.69,41.0,17.0,31.0,63.3789,89.0,10438.042969,264611636.0
1506942600.0,35.0,36.75,18.0,34.0,63.3789,146.0,10390.144531,264005124.0
1506942660.0,33.5,36.38,17.0,61.0,63.3789,139.0,10422.847656,264548304.0
1506942720.0,34.0,35.19,17.0,65.0,63.3789,137.0,10424.878906,264539636.0
1506942780.0,32.69,34.38,17.0,69.0,63.3789,133.0,10406.476562,264545700.0
1506942840.0,33.39,34.06,17.0,73.0,63.3789,25.0,10579.871094,264522624.0
1506942900.0,33.19,32.69,17.0,78.0,63.3789,55.0,10533.699219,264583112.0
1506942960.0,33.09,33.44,17.0,83.0,63.3789,51.0,10539.394531,264000644.0
1506943020.0,33.0,35.94,16.0,81.0,55.8594,106.0,10647.855469,264532540.0
1506943080.0,34.0,41.75,15.0,76.0,62.207,17.0,10569.089844,264675016.0
1506943140.0,34.19,37.88,16.0,73.0,62.207,99.0,10553.007812,264552252.0
1506943200.0,34.09,36.94,15.0,69.0,62.207,201.0,10546.902344,263964176.0
1506943260.0,34.0,35.75,15.0,73.0,62.207,167.0,10551.222656,264478828.0
1506943320.0,32.89,35.63,15.0,71.0,62.207,175.0,10561.90625,263929872.0
1506943380.0,32.89,37.75,15.0,67.0,62.207,81.0,10449.570312,264655372.0
1506943440.0,34.0,38.31,14.0,63.0,62.207,225.0,10447.527344,263986052.0
1506943500.0,34.19,38.81,14.0,35.0,62.207,303.0,10428.5,270073832.0
1506943560.0,34.39,37.88,14.0,35.0,62.207,116.0,10431.605469,269627228.0
1506943620.0,34.39,38.5,14.0,33.0,62.207,119.0,10492.007812,270000044.0
1506943680.0,33.5,39.31,13.0,30.0,52.2461,231.0,10493.40625,269967168.0
1506943741.0,33.5,37.94,13.0,33.0,52.2461,19.0,10493.632812,270161784.0
1506943800.0,33.69,47.56,12.0,30.0,52.2461,139.0,10471.917969,269408460.0
1506943860.0,34.8,49.25,11.0,27.0,53.9062,73.0,10623.886719,275726672.0
1506943920.0,35.5,47.0,11.0,25.0,58.2031,91.0,10620.503906,275078816.0
1506943980.0,35.5,43.75,11.0,22.0,58.2031,225.0,10637.085938,275472332.0
1506944040.0,36.3,41.88,11.0,22.0,58.2031,323.0,10642.507812,274771488.0
1506944100.0,36.0,40.69,11.0,24.0,57.3242,432.0,10678.257812,275191932.0
1506944160.0,36.19,45.19,10.0,22.0,57.3242,52.0,11003.644531,280462736.0
1506944220.0,35.59,44.94,9.0,20.0,57.3242,39.0,10888.898438,280517816.0
1506944280.0,35.89,52.5,8.0,18.0,57.3242,243.0,10708.269531,281160552.0
1506944340.0,36.59,52.5,8.0,16.0,57.3242,166.0,10776.589844,280681300.0
1506944400.0,38.0,53.44,7.0,15.0,57.3242,413.0,10741.476562,281322524.0
1506944460.0,37.5,56.56,7.0,14.0,57.3242,316.0,10518.304688,281301624.0
1506944520.0,38.19,48.19,7.0,13.0,56.0547,734.0,10485.058594,281473408.0
1506944581.0,37.39,43.88,7.0,14.0,56.0547,426.0,10637.703125,281731496.0
1506944640.0,37.0,50.44,7.0,15.0,56.0547,266.0,10724.261719,281770820.0
1506944700.0,37.39,51.38,5.0,14.0,56.0547,364.0,10739.019531,281137884.0
1506944761.0,36.5,47.81,5.0,13.0,56.0547,494.0,10625.617188,276286624.0
1506944820.0,36.5,46.5,5.0,12.0,56.0547,598.0,10642.976562,275626488.0
1506944880.0,37.39,46.38,4.0,10.0,56.0547,473.0,10727.46875,276294084.0
1506944941.0,37.0,45.0,4.0,9.0,59.2773,493.0,10765.070312,275679888.0
1506945000.0,36.3,39.5,4.0,10.0,59.2773,473.0,10798.210938,276172980.0
1506949441.0,27.0,26.81,47.0,365.0,69.8242,96.0,10463.957031,275078508.0
1506949680.0,28.19,29.94,46.0,241.0,75.4883,1691.0,9137.664062,244424660.0
1506951121.0,31.3,36.81,45.0,195.0,51.1719,200.0,9957.011719,250624232.0
1506951181.0,32.3,38.69,44.0,189.0,52.5391,16.0,10183.289062,250450604.0
1506951241.0,31.69,35.94,44.0,195.0,51.3672,188.0,10178.433594,250368288.0
